node,nodeID,root node,root node ID,biodomain_1,biodomain_2,biodomain_3,biodomain_4,biodomain_5
GOBP_L_SERINE_CATABOLIC_PROCESS,GO:0006565,biological_process,GO:0008150,Protein Metabolism and Trafficking,Mitochondrial Function and Metabolism,Lipid Metabolism,Molecular Transport and Homeostasis,System and Developmental Process
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,GO:0006613,biological_process,GO:0008150,Protein Metabolism and Trafficking,Intracellular Trafficking and Organelle Dynamics,Molecular Transport and Homeostasis,Mitochondrial Function and Metabolism,System and Developmental Process
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,GO:0006614,biological_process,GO:0008150,Protein Metabolism and Trafficking,Intracellular Trafficking and Organelle Dynamics,Molecular Transport and Homeostasis,Transcription and Translation Machinery,System and Developmental Process
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION,GO:0006616,biological_process,GO:0008150,Protein Metabolism and Trafficking,Intracellular Trafficking and Organelle Dynamics,Molecular Transport and Homeostasis,RNA Metabolism,Transcription and Translation Machinery
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_SIGNAL_SEQUENCE_RECOGNITION,GO:0006617,biological_process,GO:0008150,Protein Metabolism and Trafficking,Intracellular Trafficking and Organelle Dynamics,Transcription and Translation Machinery,Molecular Transport and Homeostasis,Response to Stimulus
GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_ENDOPLASMIC_RETICULUM_MEMBRANE,GO:0006620,biological_process,GO:0008150,Protein Metabolism and Trafficking,Intracellular Trafficking and Organelle Dynamics,Molecular Transport and Homeostasis,Response to Stimulus,System and Developmental Process
GOBP_PROTEIN_RETENTION_IN_ER_LUMEN,GO:0006621,biological_process,GO:0008150,Intracellular Trafficking and Organelle Dynamics,Mitochondrial Function and Metabolism,Protein Metabolism and Trafficking,Molecular Transport and Homeostasis,Structural Stabilization
GOBP_PROTEIN_TARGETING_TO_PEROXISOME,GO:0006625,biological_process,GO:0008150,Protein Metabolism and Trafficking,Intracellular Trafficking and Organelle Dynamics,Molecular Transport and Homeostasis,Lipid Metabolism,Response to Stimulus
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION,GO:0006626,biological_process,GO:0008150,Mitochondrial Function and Metabolism,Intracellular Trafficking and Organelle Dynamics,Protein Metabolism and Trafficking,Molecular Transport and Homeostasis,System and Developmental Process
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,GO:0006633,biological_process,GO:0008150,Lipid Metabolism,Mitochondrial Function and Metabolism,Molecular Transport and Homeostasis,Protein Metabolism and Trafficking,System and Developmental Process
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,GO:0006636,biological_process,GO:0008150,Lipid Metabolism,Molecular Transport and Homeostasis,Mitochondrial Function and Metabolism,Protein Metabolism and Trafficking,System and Developmental Process
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS,GO:0006644,biological_process,GO:0008150,Lipid Metabolism,Signal Transduction,Molecular Transport and Homeostasis,Intracellular Trafficking and Organelle Dynamics,Response to Stimulus
GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,GO:0006650,biological_process,GO:0008150,Lipid Metabolism,Mitochondrial Function and Metabolism,Molecular Transport and Homeostasis,Protein Metabolism and Trafficking,Response to Stimulus
GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS,GO:0006656,biological_process,GO:0008150,Lipid Metabolism,Cell Adhesion and Interaction,Molecular Transport and Homeostasis,Intracellular Trafficking and Organelle Dynamics,System and Developmental Process
GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS,GO:0006658,biological_process,GO:0008150,Lipid Metabolism,Intracellular Trafficking and Organelle Dynamics,Molecular Transport and Homeostasis,Signal Transduction,System and Developmental Process
GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,GO:0006687,biological_process,GO:0008150,Lipid Metabolism,Molecular Transport and Homeostasis,Intracellular Trafficking and Organelle Dynamics,Protein Metabolism and Trafficking,System and Developmental Process
GOBP_ICOSANOID_METABOLIC_PROCESS,GO:0006690,biological_process,GO:0008150,Lipid Metabolism,Immune System and Inflammation,Signal Transduction,Response to Stimulus,System and Developmental Process
GOBP_PROSTANOID_METABOLIC_PROCESS,GO:0006692,biological_process,GO:0008150,Lipid Metabolism,Immune System and Inflammation,Signal Transduction,Response to Stimulus,Molecular Transport and Homeostasis
GOBP_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS,GO:0019682,biological_process,GO:0008150,Carbohydrate Metabolism,Metabolism,Energy Metabolism,ATP Metabolism,Biochemical Pathways
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,GO:0019731,biological_process,GO:0008150,Immune System and Inflammation,Response to Stimulus,Signal Transduction,Molecular Transport and Homeostasis,System and Developmental Process
GOBP_LIPID_STORAGE,,,,Lipid Metabolism,Intracellular Trafficking and Organelle Dynamics,Mitochondrial Function and Metabolism,Response to Stimulus,Molecular Transport and Homeostasis
GOBP_GLIAL_CELL_FATE_COMMITMENT,GO:0021781,biological_process,GO:0008150,Gliogenesis and Glial Differentiation,Neurodevelopment and Neuronal Differentiation,System and Developmental Process,Cell Adhesion and Interaction,Signal Transduction
GOBP_GLIAL_CELL_DEVELOPMENT,GO:0021782,biological_process,GO:0008150,Gliogenesis and Glial Differentiation,Neurodevelopment and Neuronal Differentiation,System and Developmental Process,Cell Adhesion and Interaction,Response to Stimulus
GOBP_MEMBRANE_TO_MEMBRANE_DOCKING,GO:0022614,biological_process,GO:0008150,Intracellular Trafficking and Organelle Dynamics,Protein Metabolism and Trafficking,Cell Adhesion and Interaction,Signal Transduction,Molecular Transport and Homeostasis
GOBP_PROTEIN_TO_MEMBRANE_DOCKING,GO:0022615,biological_process,GO:0008150,Intracellular Trafficking and Organelle Dynamics,Cell Adhesion and Interaction,System and Developmental Process,Response to Stimulus,Signal Transduction
GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN,,,,Mitochondrial Function and Metabolism,System and Developmental Process,Lipid Metabolism,Protein Metabolism and Trafficking,Molecular Transport and Homeostasis
GOBP_NEGATIVE_REGULATION_OF_SIGNALING,GO:0023057,biological_process,GO:0008150,Signal Transduction,Epigenetic Regulation,Response to Stimulus,System and Developmental Process,Transcription and Translation Machinery
GOBP_ADAPTATION_OF_SIGNALING_PATHWAY,,,,Signal Transduction,Response to Stimulus,System and Developmental Process,Epigenetic Regulation,Transcription and Translation Machinery
GOBP_NATURAL_KILLER_CELL_ACTIVATION,GO:0030101,biological_process,GO:0008150,Immune System and Inflammation,Response to Stimulus,Signal Transduction,Cell Adhesion and Interaction,Structural Stabilization
GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX,GO:0030150,biological_process,GO:0008150,Mitochondrial Function and Metabolism,Intracellular Trafficking and Organelle Dynamics,Protein Metabolism and Trafficking,Molecular Transport and Homeostasis,System and Developmental Process
GOBP_PANCREATIC_JUICE_SECRETION,GO:0030157,biological_process,GO:0008150,Molecular Transport and Homeostasis,Protein Metabolism and Trafficking,Signal Transduction,Response to Stimulus,System and Developmental Process
GOBP_REGULATION_OF_PROTEOLYSIS,GO:0030162,biological_process,GO:0008150,Protein Metabolism and Trafficking,Signal Transduction,Intracellular Trafficking and Organelle Dynamics,Autophagy,Response to Stimulus
GOBP_PROTEIN_CATABOLIC_PROCESS,GO:0030163,biological_process,GO:0008150,Protein Metabolism and Trafficking,Autophagy,Intracellular Trafficking and Organelle Dynamics,Molecular Transport and Homeostasis,Response to Stimulus
GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION,GO:0030174,biological_process,GO:0008150,Cell Cycle,DNA Repair,Epigenetic Regulation,Signal Transduction,Transcription and Translation Machinery
GOBP_NITRIC_OXIDE_TRANSPORT,GO:0030185,biological_process,GO:0008150,Molecular Transport and Homeostasis,Response to Stimulus,Signal Transduction,System and Developmental Process,Intracellular Trafficking and Organelle Dynamics
GOBP_MEGAKARYOCYTE_DIFFERENTIATION,GO:0030219,biological_process,GO:0008150,System and Developmental Process,Cell Cycle,Cell Adhesion and Interaction,Immune System and Inflammation,Response to Stimulus
GOBP_SKELETAL_MUSCLE_THIN_FILAMENT_ASSEMBLY,GO:0030240,biological_process,GO:0008150,Structural Stabilization,System and Developmental Process,Protein Metabolism and Trafficking,Cell Adhesion and Interaction,Response to Stimulus
GOBP_AUTOPHAGY_OF_PEROXISOME,GO:0030242,,,Autophagy,Intracellular Trafficking and Organelle Dynamics,Response to Stimulus,System and Developmental Process,Mitochondrial Function and Metabolism
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH,GO:0030308,biological_process,GO:0008150,Cell Cycle,Apoptosis,Signal Transduction,System and Developmental Process,Response to Stimulus
GOBP_UBIQUITIN_DEPENDENT_ERAD_PATHWAY,,,,Protein Metabolism and Trafficking,Intracellular Trafficking and Organelle Dynamics,Signal Transduction,Apoptosis,Response to Stimulus
GOBP_MATURATION_OF_SSU_RRNA,GO:0030490,biological_process,GO:0008150,RNA Metabolism,Transcription and Translation Machinery,Protein Metabolism and Trafficking,Intracellular Trafficking and Organelle Dynamics,System and Developmental Process
GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY,GO:0030510,biological_process,GO:0008150,System and Developmental Process,Signal Transduction,Response to Stimulus,Neurodevelopment and Neuronal Differentiation,Transcription and Translation Machinery
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,GO:0030522,biological_process,GO:0008150,Transcription and Translation Machinery,Signal Transduction,Response to Stimulus,Lipid Metabolism,Molecular Transport and Homeostasis
GOBP_PML_BODY_ORGANIZATION,GO:0030578,biological_process,GO:0008150,Transcription and Translation Machinery,DNA Repair,Epigenetic Regulation,Intracellular Trafficking and Organelle Dynamics,System and Developmental Process
GOBP_OVULATION,GO:0030728,biological_process,GO:0008150,System and Developmental Process,Signal Transduction,Cell Adhesion and Interaction,Response to Stimulus,Structural Stabilization
GOBP_PROSTATE_GLAND_DEVELOPMENT,GO:0030850,biological_process,GO:0008150,System and Developmental Process,Cell Adhesion and Interaction,Molecular Transport and Homeostasis,Signal Transduction,Structural Stabilization
GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,,,,Protein Metabolism and Trafficking,Intracellular Trafficking and Organelle Dynamics,Molecular Transport and Homeostasis,Response to Stimulus,Signal Transduction
GOBP_PANCREAS_DEVELOPMENT,GO:0031016,biological_process,GO:0008150,System and Developmental Process,Neurodevelopment and Neuronal Differentiation,Response to Stimulus,Signal Transduction,Molecular Transport and Homeostasis
GOBP_EXOCRINE_PANCREAS_DEVELOPMENT,GO:0031017,biological_process,GO:0008150,System and Developmental Process,Cell Adhesion and Interaction,Molecular Transport and Homeostasis,Protein Metabolism and Trafficking,Response to Stimulus
GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT,GO:0031018,biological_process,GO:0008150,System and Developmental Process,Neurodevelopment and Neuronal Differentiation,Cell Adhesion and Interaction,Signal Transduction,Molecular Transport and Homeostasis
GOBP_NEGATIVE_REGULATION_OF_HISTONE_DEACETYLATION,,,,Epigenetic Regulation,Signal Transduction,Transcription and Translation Machinery,Cell Cycle,System and Developmental Process
GOBP_POSITIVE_REGULATION_OF_HISTONE_DEACETYLATION,,,,Epigenetic Regulation,Signal Transduction,System and Developmental Process,Transcription and Translation Machinery,Response to Stimulus
GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,GO:0031098,biological_process,GO:0008150,Signal Transduction,Response to Stimulus,Immune System and Inflammation,Apoptosis,Cell Cycle
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,GO:0031109,biological_process,GO:0008150,Structural Stabilization,Cell Cycle,Intracellular Trafficking and Organelle Dynamics,Neurodevelopment and Neuronal Differentiation,System and Developmental Process
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,GO:0031110,biological_process,GO:0008150,Structural Stabilization,Intracellular Trafficking and Organelle Dynamics,Cell Cycle,System and Developmental Process,Response to Stimulus
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,GO:0031111,biological_process,GO:0008150,Structural Stabilization,Molecular Transport and Homeostasis,Cell Cycle,Signal Transduction,System and Developmental Process
GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION,GO:0031114,biological_process,GO:0008150,Structural Stabilization,Signal Transduction,Cell Cycle,Intracellular Trafficking and Organelle Dynamics,System and Developmental Process
GOBP_RRNA_PSEUDOURIDINE_SYNTHESIS,GO:0031118,biological_process,GO:0008150,RNA Metabolism,Transcription and Translation Machinery,Protein Metabolism and Trafficking,Intracellular Trafficking and Organelle Dynamics,Epigenetic Regulation
GOBP_RRNA_3_END_PROCESSING,GO:0031125,biological_process,GO:0008150,RNA Metabolism,Transcription and Translation Machinery,Molecular Transport and Homeostasis,Intracellular Trafficking and Organelle Dynamics,System and Developmental Process
GOBP_REGULATION_OF_AXON_DIAMETER,GO:0031133,biological_process,GO:0008150,Neurodevelopment and Neuronal Differentiation,Signal Transduction,Structural Stabilization,Intracellular Trafficking and Organelle Dynamics,System and Developmental Process
GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,GO:0031146,biological_process,GO:0008150,Protein Metabolism and Trafficking,Epigenetic Regulation,Signal Transduction,Intracellular Trafficking and Organelle Dynamics,Response to Stimulus
GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION,GO:0031204,biological_process,GO:0008150,Protein Metabolism and Trafficking,Intracellular Trafficking and Organelle Dynamics,Molecular Transport and Homeostasis,System and Developmental Process,Response to Stimulus
GOBP_REPLICATION_FORK_PROCESSING,,,,DNA Repair,Cell Cycle,Transcription and Translation Machinery,Signal Transduction,Epigenetic Regulation
GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,,,,Autophagy,Protein Metabolism and Trafficking,Intracellular Trafficking and Organelle Dynamics,Response to Stimulus,Signal Transduction
GOBP_REGULATION_OF_CELL_KILLING,GO:0031341,,,Apoptosis,Immune System and Inflammation,Signal Transduction,Response to Stimulus,Cell Adhesion and Interaction
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING,GO:0031342,,,Apoptosis,Immune System and Inflammation,Response to Stimulus,Signal Transduction,System and Developmental Process
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,GO:0031348,biological_process,GO:0008150,Immune System and Inflammation,Signal Transduction,Response to Stimulus,System and Developmental Process,Epigenetic Regulation
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,GO:0031400,,,Protein Metabolism and Trafficking,Signal Transduction,Response to Stimulus,Molecular Transport and Homeostasis,Epigenetic Regulation
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS,GO:0006699,biological_process,GO:0008150,Lipid Metabolism,Molecular Transport and Homeostasis,System and Developmental Process,Protein Metabolism and Trafficking,Response to Stimulus
GOBP_CHOLESTEROL_CATABOLIC_PROCESS,GO:0006707,biological_process,GO:0008150,Lipid Metabolism,Signal Transduction,Molecular Transport and Homeostasis,System and Developmental Process,Response to Stimulus
GOBP_COPPER_ION_TRANSPORT,GO:0006825,biological_process,GO:0008150,Molecular Transport and Homeostasis,Intracellular Trafficking and Organelle Dynamics,Response to Stimulus,Signal Transduction,System and Developmental Process
GOBP_IRON_ION_TRANSPORT,GO:0006826,biological_process,GO:0008150,Molecular Transport and Homeostasis,Response to Stimulus,Intracellular Trafficking and Organelle Dynamics,Mitochondrial Function and Metabolism,System and Developmental Process
GOBP_MITOCHONDRIAL_TRANSPORT,GO:0006839,biological_process,GO:0008150,Mitochondrial Function and Metabolism,Intracellular Trafficking and Organelle Dynamics,Molecular Transport and Homeostasis,Protein Metabolism and Trafficking,Response to Stimulus
GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS,GO:0006879,biological_process,GO:0008150,Molecular Transport and Homeostasis,Mitochondrial Function and Metabolism,Intracellular Trafficking and Organelle Dynamics,Response to Stimulus,System and Developmental Process
GOBP_INTRACELLULAR_SODIUM_ION_HOMEOSTASIS,GO:0006883,biological_process,GO:0008150,Molecular Transport and Homeostasis,Intracellular Trafficking and Organelle Dynamics,Mitochondrial Function and Metabolism,Signal Transduction,Response to Stimulus
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT,GO:0006886,biological_process,GO:0008150,Intracellular Trafficking and Organelle Dynamics,Protein Metabolism and Trafficking,Molecular Transport and Homeostasis,System and Developmental Process,Response to Stimulus
