node,nodeID,root node,root node ID,biodomain,Source
GOBP_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM,,,,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, Cell Adhesion and Interaction, Apoptosis",D56
GOBP_REGULATION_OF_PROTEIN_STABILITY,GO:0031647,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus, Signal Transduction",D56
GOBP_PROTEIN_DESTABILIZATION,GO:0031648,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Autophagy, Response to Stimulus, Signal Transduction, System and Developmental Process",D56
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,GO:0031663,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Transcription and Translation Machinery, Response to Stimulus, System and Developmental Process",D56
GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,GO:0031664,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Molecular Transport and Homeostasis, Epigenetic Regulation",D56
GOBP_NEGATIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,GO:0031665,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Epigenetic Regulation, Transcription and Translation Machinery",D56
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,,,,"Signal Transduction, Epigenetic Regulation, Response to Stimulus, Protein Metabolism and Trafficking, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING,GO:0032008,biological_process,GO:0008150,"Signal Transduction, Autophagy, Protein Metabolism and Trafficking, Mitochondrial Function and Metabolism, Cell Cycle",D56
GOBP_ISG15_PROTEIN_CONJUGATION,GO:0032020,biological_process,GO:0008150,"Immune System and Inflammation, Protein Metabolism and Trafficking, Signal Transduction, Response to Stimulus, Intracellular Trafficking and Organelle Dynamics",D56
GOBP_REGULATION_OF_ENDODEOXYRIBONUCLEASE_ACTIVITY,GO:0032071,biological_process,GO:0008150,"DNA Repair, Apoptosis, Cell Cycle, Response to Stimulus, Signal Transduction",D56
GOBP_NEGATIVE_REGULATION_OF_NUCLEASE_ACTIVITY,,,,"DNA Repair, RNA Metabolism, Epigenetic Regulation, Signal Transduction, Response to Stimulus",D56
GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY,GO:0032088,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Transcription and Translation Machinery, Response to Stimulus, Epigenetic Regulation",D56
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,GO:0032102,,,"Response to Stimulus, Signal Transduction, Epigenetic Regulation, Immune System and Inflammation, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS,,,,"Response to Stimulus, Signal Transduction, Immune System and Inflammation, Molecular Transport and Homeostasis, System and Developmental Process",D56
GOBP_TRANSPOSITION,GO:0032196,biological_process,GO:0008150,"DNA Repair, Transcription and Translation Machinery, System and Developmental Process, Molecular Transport and Homeostasis, Response to Stimulus",D56
GOBP_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION,GO:0032201,biological_process,GO:0008150,"DNA Repair, Cell Cycle, Molecular Transport and Homeostasis, System and Developmental Process, Transcription and Translation Machinery",D56
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC,,,,"Neurotransmission and Synaptic Regulation, Response to Stimulus, Signal Transduction, System and Developmental Process, Neurodevelopment and Neuronal Differentiation",D56
GOBP_SECRETORY_GRANULE_LOCALIZATION,GO:0032252,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Structural Stabilization, System and Developmental Process, Molecular Transport and Homeostasis",D56
GOBP_DENSE_CORE_GRANULE_LOCALIZATION,,,,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus, Neurotransmission and Synaptic Regulation",D56
GOBP_POSITIVE_REGULATION_OF_GONADOTROPIN_SECRETION,GO:0032278,,,"Endocrine System and Hormone Regulation, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus, System and Developmental Process",D56
GOBP_INTRACELLULAR_LIPID_TRANSPORT,GO:0032365,biological_process,GO:0008150,"Lipid Metabolism, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Protein Metabolism and Trafficking",D56
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT,GO:0032386,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus",D56
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,GO:0032387,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus, Signal Transduction",D56
GOBP_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY,,,,"Lipid Metabolism, Signal Transduction, Response to Stimulus, Molecular Transport and Homeostasis, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY,,,,"Lipid Metabolism, Response to Stimulus, Immune System and Inflammation, Signal Transduction, Protein Metabolism and Trafficking",D56
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,GO:0032434,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Epigenetic Regulation, Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis",D56
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,GO:0032435,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Response to Stimulus, Epigenetic Regulation",D56
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,GO:0032436,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus, Epigenetic Regulation",D56
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,GO:0032480,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, Transcription and Translation Machinery, System and Developmental Process",D56
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL,,,,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus",D56
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY,GO:0032511,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Autophagy, Molecular Transport and Homeostasis, Signal Transduction",D56
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,GO:0032527,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process",D56
GOBP_PROTEIN_TRANSPORT_WITHIN_LIPID_BILAYER,GO:0032594,,,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Cell Adhesion and Interaction, Signal Transduction",D56
GOBP_TYPE_I_INTERFERON_PRODUCTION,GO:0032606,,,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, Protein Metabolism and Trafficking, Transcription and Translation Machinery",D56
GOBP_INTERFERON_ALPHA_PRODUCTION,GO:0032607,,,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, Transcription and Translation Machinery, Molecular Transport and Homeostasis",D56
GOBP_INTERFERON_BETA_PRODUCTION,GO:0032608,,,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, Transcription and Translation Machinery, Molecular Transport and Homeostasis",D56
GOBP_INTERLEUKIN_18_PRODUCTION,GO:0032621,,,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis",D56
GOBP_INTERLEUKIN_23_PRODUCTION,GO:0032627,,,"Immune System and Inflammation, Signal Transduction, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus",D56
GOBP_INTERLEUKIN_6_PRODUCTION,GO:0032635,,,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, Autophagy, System and Developmental Process",D56
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,GO:0032688,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Epigenetic Regulation, Transcription and Translation Machinery",D56
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION,GO:0032715,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, Epigenetic Regulation, Transcription and Translation Machinery",D56
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,GO:0032732,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Autophagy, Epigenetic Regulation",D56
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION,GO:0032740,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Cell Adhesion and Interaction, Epigenetic Regulation",D56
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_18_PRODUCTION,GO:0032741,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, Autophagy, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY,GO:0032770,,,"Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis, Lipid Metabolism, Protein Metabolism and Trafficking",D56
GOBP_DNA_METHYLATION_ON_CYTOSINE,,,,"Epigenetic Regulation, Transcription and Translation Machinery, Response to Stimulus, Molecular Transport and Homeostasis, Signal Transduction",D56
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,GO:0032785,biological_process,GO:0008150,"Transcription and Translation Machinery, Epigenetic Regulation, Signal Transduction, Response to Stimulus, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY,GO:0032793,biological_process,GO:0008150,"Signal Transduction, Transcription and Translation Machinery, Epigenetic Regulation, Response to Stimulus, Neurodevelopment and Neuronal Differentiation",D56
GOBP_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS,GO:0032799,biological_process,GO:0008150,"Lipid Metabolism, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Signal Transduction, Response to Stimulus",D56
GOBP_POSITIVE_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION,GO:0035022,biological_process,GO:0008150,"Signal Transduction, Cell Adhesion and Interaction, Immune System and Inflammation, System and Developmental Process, Transcription and Translation Machinery",D56
GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,GO:0035023,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Structural Stabilization, Cell Adhesion and Interaction, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,GO:0035025,biological_process,GO:0008150,"Signal Transduction, Structural Stabilization, Response to Stimulus, Cell Adhesion and Interaction, Immune System and Inflammation",D56
GOBP_EMBRYONIC_FORELIMB_MORPHOGENESIS,GO:0035115,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Neurodevelopment and Neuronal Differentiation, Cell Adhesion and Interaction, Signal Transduction",D56
GOBP_MIRNA_PROCESSING,GO:0035196,biological_process,GO:0008150,"RNA Metabolism, Epigenetic Regulation, Transcription and Translation Machinery, Signal Transduction, Response to Stimulus",D56
GOBP_PEPTIDYL_ARGININE_N_METHYLATION,,,,"Protein Metabolism and Trafficking, Epigenetic Regulation, Signal Transduction, Transcription and Translation Machinery, Response to Stimulus",D56
GOBP_MIRNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION,GO:0035278,biological_process,GO:0008150,"RNA Metabolism, Transcription and Translation Machinery, Epigenetic Regulation, Signal Transduction, Response to Stimulus",D56
GOBP_HAIR_CELL_DIFFERENTIATION,GO:0035315,biological_process,GO:0008150,"Neurodevelopment and Neuronal Differentiation, System and Developmental Process, Cell Adhesion and Interaction, Signal Transduction, Structural Stabilization",D56
GOBP_INTRACELLULAR_TRIGLYCERIDE_HOMEOSTASIS,GO:0035356,biological_process,GO:0008150,"Lipid Metabolism, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Mitochondrial Function and Metabolism, Protein Metabolism and Trafficking",D56
GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,GO:0035358,biological_process,GO:0008150,"Signal Transduction, Lipid Metabolism, Immune System and Inflammation, Transcription and Translation Machinery, System and Developmental Process",D56
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM,GO:0035437,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Structural Stabilization, System and Developmental Process",D56
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA,GO:0035458,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, Transcription and Translation Machinery, Molecular Transport and Homeostasis",D56
GOBP_VESICLE_CARGO_LOADING,GO:0035459,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, System and Developmental Process, Response to Stimulus",D56
GOBP_DNA_DEALKYLATION,,,,"DNA Repair, Epigenetic Regulation, Response to Stimulus, Signal Transduction, System and Developmental Process",D56
GOBP_PROTEIN_K29_LINKED_UBIQUITINATION,GO:0035519,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Response to Stimulus, Signal Transduction, System and Developmental Process, Epigenetic Regulation",D56
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_BINDING,GO:0035563,biological_process,GO:0008150,"Epigenetic Regulation, Transcription and Translation Machinery, Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus",D56
GOBP_PROTEIN_DEGLUTAMYLATION,GO:0035608,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Structural Stabilization, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Response to Stimulus",D56
GOBP_PROTEIN_SIDE_CHAIN_DEGLUTAMYLATION,GO:0035610,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Epigenetic Regulation, Response to Stimulus, Structural Stabilization, System and Developmental Process",D56
GOBP_STRESS_GRANULE_DISASSEMBLY,GO:0035617,biological_process,GO:0008150,"RNA Metabolism, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Response to Stimulus",D56
GOBP_TRIF_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,GO:0035666,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Molecular Transport and Homeostasis, System and Developmental Process",D56
GOBP_T_HELPER_1_CELL_CYTOKINE_PRODUCTION,GO:0035744,,,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Protein Metabolism and Trafficking, System and Developmental Process",D56
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY,GO:0035790,biological_process,GO:0008150,"Signal Transduction, Cell Cycle, Transcription and Translation Machinery, System and Developmental Process, Intracellular Trafficking and Organelle Dynamics",D56
GOBP_REGULATION_OF_URINE_VOLUME,GO:0035809,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process, Signal Transduction, Intracellular Trafficking and Organelle Dynamics",D56
GOBP_POSITIVE_REGULATION_OF_URINE_VOLUME,GO:0035810,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction, System and Developmental Process, Intracellular Trafficking and Organelle Dynamics",D56
GOBP_RENAL_SODIUM_EXCRETION,GO:0035812,biological_process,GO:0008150,"Molecular Transport and Homeostasis, System and Developmental Process, Response to Stimulus, Signal Transduction, Intracellular Trafficking and Organelle Dynamics",D56
